epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8039216,0.642804614235373,1.856211e-10,0.4587155878543854,1.39173424243927
1,0.85882354,0.6003926777372173,1.856211e-10,0.47706422209739685,0.7761614918708801
2,0.8156863,0.6161834539151659,1.856211e-10,0.38532111048698425,2.4072999954223633
3,0.79607844,0.632023329594556,1.856211e-10,0.4128440320491791,1.9801785945892334
4,0.83137256,0.6079709826731214,1.856211e-10,0.39449542760849,2.8344106674194336
5,0.81960785,0.6557338001681309,1.2993477e-10,0.4220183491706848,1.4695922136306763
6,0.7764706,0.6896208828570796,1.2993477e-10,0.4220183491706848,1.5083283185958862
7,0.7764706,0.7019530230877447,1.2993477e-10,0.4220183491706848,1.9694316387176514
8,0.81960785,0.628034554977043,9.095434e-11,0.44954127073287964,3.2603907585144043
9,0.8,0.6196206457474652,9.095434e-11,0.40366971492767334,1.4772231578826904
10,0.79607844,0.6713051828683592,9.095434e-11,0.4403669834136963,2.272270441055298
11,0.77254903,0.7076233340244668,6.3668036e-11,0.4128440320491791,1.75401771068573
12,0.7921569,0.6521515189432631,6.3668036e-11,0.40366971492767334,2.7786571979522705
13,0.7607843,0.6823906882136476,6.3668036e-11,0.40366971492767334,1.9963889122009277
14,0.8117647,0.6093085581181096,4.4567624e-11,0.4128440320491791,2.025069236755371
15,0.7921569,0.6580891931758207,4.4567624e-11,0.39449542760849,1.9041146039962769
16,0.7490196,0.7134925166765849,4.4567624e-11,0.38532111048698425,2.7054316997528076
17,0.76862746,0.7085836679327722,3.1197336e-11,0.4128440320491791,1.914562702178955
18,0.7764706,0.6741290050394395,3.1197336e-11,0.4220183491706848,1.8727302551269531
19,0.8,0.7035597242561041,3.1197336e-11,0.38532111048698425,2.1938698291778564
20,0.7529412,0.6738283552375495,2.1838135e-11,0.4220183491706848,2.623431921005249
21,0.8117647,0.659747789887821,2.1838135e-11,0.4403669834136963,1.494681715965271
22,0.78431374,0.6462098965457842,2.1838135e-11,0.4678899049758911,3.608898401260376
23,0.77254903,0.7158995446036843,1.5286696e-11,0.39449542760849,1.1923203468322754
24,0.8156863,0.6345793663286695,1.5286696e-11,0.4128440320491791,1.9856457710266113
25,0.7921569,0.6362434045941222,1.5286696e-11,0.4678899049758911,2.1152079105377197
26,0.80784315,0.6282733120170294,1.0700687e-11,0.4128440320491791,1.7478257417678833
27,0.80784315,0.6480564001728507,1.0700687e-11,0.43119266629219055,1.729664921760559
28,0.80784315,0.7027086762820973,1.0700687e-11,0.39449542760849,2.1418673992156982
29,0.76862746,0.6909859056566275,7.4904805e-12,0.47706422209739685,2.4733986854553223
30,0.8235294,0.6182578234111562,7.4904805e-12,0.4128440320491791,1.8027065992355347
31,0.81960785,0.591594772011626,7.4904805e-12,0.43119266629219055,2.007059335708618
32,0.8117647,0.6102267571524078,5.243336e-12,0.44954127073287964,1.2781107425689697
33,0.81960785,0.6289935320031409,5.243336e-12,0.44954127073287964,3.320056676864624
34,0.7921569,0.6305144782159843,5.243336e-12,0.40366971492767334,2.8621022701263428
35,0.8039216,0.6238840846454397,3.6703353e-12,0.33944955468177795,2.7206826210021973
